"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"712","session_duration",2.33685235937495,44348.7373391705,0.00564911777245828,426.430166722794,0.00558209688340455,44348.7373391705,0.00564911777245828,426.430166722794,0.00558209688340455,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67832983439,-0.118672948527274,-0.330295807332607,-0.304040634150706,0.214283147668277,0.235581779773007,0.262539099871008,0.235581779773007,0.247122018576574,0,88908.2084355374,0.3909221263,227396.58932533,1e-04,"2_40_4",2,40,4,160,2,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"713","pages_per_session",134.572144955958,49631.5527812068,0.00632203989815463,477.226469050065,0.00624703549009056,49631.5527812068,0.00632203989815463,477.226469050065,0.00624703549009056,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67832983439,-0.118672948527274,-0.330295807332607,-0.304040634150706,0.214283147668277,0.235581779773007,0.262539099871008,0.235581779773007,0.247122018576574,0,88908.2084355374,0.3909221263,227396.58932533,1e-04,"2_40_4",2,40,4,160,2,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"714","conversion_rate",6334.31010349812,20664.4198506419,0.00263222243607588,198.696344717711,0.00260099386287936,20664.4198506419,0.00263222243607588,198.696344717711,0.00260099386287936,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67832983439,-0.118672948527274,-0.330295807332607,-0.304040634150706,0.214283147668277,0.235581779773007,0.262539099871008,0.235581779773007,0.247122018576574,0,88908.2084355374,0.3909221263,227396.58932533,1e-04,"2_40_4",2,40,4,160,2,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"715","tv_spend",240.021858964714,12805.7301922343,0.00163118686931278,123.132021079176,0.00161183453880781,12805.7301922343,0.00163118686931278,123.132021079176,0.00161183453880781,TRUE,0.454681081787487,0.454681081787487,14622.0533653846,1520693.55,NA,NA,0.485575702800291,0.485575702800291,0.67832983439,-0.118672948527274,-0.330295807332607,-0.304040634150706,0.214283147668277,0.235581779773007,0.262539099871008,0.235581779773007,0.247122018576574,0,88908.2084355374,0.3909221263,227396.58932533,1e-04,"2_40_4",2,40,4,160,2,123.132021079176,38859.2598768956,24237.206511511,0.0084209801456936,0.0084209801456936,118.751022173041,118.751022173041,2,FALSE,0.00829715256087065,0.000830405041565328,0.00120125719954623,0.0153609887873459,0.602086221582532
"716","digital_spend",36.1243222165442,1623.6319092524,0.000206817339676252,15.6118452812731,0.000204363667698583,1623.6319092524,0.000206817339676252,15.6118452812731,0.000204363667698583,TRUE,0.279919317879686,0.279919317879686,9001.90346153846,936197.96,NA,NA,0.0615658922676908,0.0615658922676908,0.67832983439,-0.118672948527274,-0.330295807332607,-0.304040634150706,0.214283147668277,0.235581779773007,0.262539099871008,0.235581779773007,0.247122018576574,0,88908.2084355374,0.3909221263,227396.58932533,1e-04,"2_40_4",2,40,4,160,2,15.6118452812731,10734.5428957743,1732.63943423583,0.00173428268232116,0.00173428268232116,576.607268350048,576.607268350048,2,FALSE,0.0027331853687566,0.000208224380247342,0.00096427497813102,0.00451483306335232,0.403427985999825
"717","social_spend",205.226270845553,4978.28013898317,0.000634130586274136,47.8680782594536,0.000626607288410626,4978.28013898317,0.000634130586274136,47.8680782594536,0.000626607288410626,TRUE,0.123629892191629,0.123629892191629,3975.80403846154,413483.62,NA,NA,0.188769546205917,0.188769546205917,0.67832983439,-0.118672948527274,-0.330295807332607,-0.304040634150706,0.214283147668277,0.235581779773007,0.262539099871008,0.235581779773007,0.247122018576574,0,88908.2084355374,0.3909221263,227396.58932533,1e-04,"2_40_4",2,40,4,160,2,47.8680782594536,4791.71269423372,815.908655772178,0.0120398484926275,0.0120398484926275,83.0575235736845,83.0575235736845,2,FALSE,0.0100731875782627,0.00133020989005208,0,0.0214394167257744,0.0534071094572708
"718","search_spend",248.06438794217,4545.33609582188,0.000578982412155948,43.7051547675181,0.000572113389846243,4545.33609582188,0.000578982412155948,43.7051547675181,0.000572113389846243,TRUE,0.0923196134107861,0.0923196134107861,2968.89923076923,308765.52,NA,NA,0.172352902650618,0.172352902650618,0.67832983439,-0.118672948527274,-0.330295807332607,-0.304040634150706,0.214283147668277,0.235581779773007,0.262539099871008,0.235581779773007,0.247122018576574,0,88908.2084355374,0.3909221263,227396.58932533,1e-04,"2_40_4",2,40,4,160,2,43.7051547675181,3771.39443004393,802.495199274695,0.0147209963593794,0.0147209963593794,67.9301845871905,67.9301845871905,2,FALSE,0.0148662206363688,0.00158129619903916,0.00135948000825361,0.028323104526953,0.0510315679278766
"719","radio_spend",84.9466283834207,2419.2847699228,0.00030816716349526,23.26235355695,0.000304511081588929,2419.2847699228,0.00030816716349526,23.26235355695,0.000304511081588929,TRUE,0.0494500947304111,0.0494500947304111,1590.26173076923,165387.22,NA,NA,0.0917359560754837,0.0917359560754837,0.67832983439,-0.118672948527274,-0.330295807332607,-0.304040634150706,0.214283147668277,0.235581779773007,0.262539099871008,0.235581779773007,0.247122018576574,0,88908.2084355374,0.3909221263,227396.58932533,1e-04,"2_40_4",2,40,4,160,2,23.26235355695,4660.82199424364,3070.5602634744,0.0146280031185167,0.0146280031185167,68.3620308184214,68.3620308184214,2,FALSE,0.0230553448871028,0.00415777628422685,0,0.0585149136002389,0.441819047353964
"720","nps_score",989.508434086841,47168.3944993704,0.00600828415084028,453.542254801639,0.00593700212739938,47168.3944993704,0.00600828415084028,453.542254801639,0.00593700212739938,TRUE,NA,NA,NA,NA,41.3673076923077,41.3673076923077,NA,NA,0.67832983439,-0.118672948527274,-0.330295807332607,-0.304040634150706,0.214283147668277,0.235581779773007,0.262539099871008,0.235581779773007,0.247122018576574,0,88908.2084355374,0.3909221263,227396.58932533,1e-04,"2_40_4",2,40,4,160,2,453.542254801639,61.5314964226915,20.1641887303838,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.397222759112836
"721","(Intercept)",74432.0548175865,7740933.701029,0.984506559349557,74432.0548175865,0.972209484173498,7740933.701029,0.984506559349557,74432.0548175865,0.972209484173498,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69236240738,-0.103883529513091,-0.139740158324775,-0.267277487208968,0.214535265722521,0.249317598149799,0.257444314954364,0.249317598149799,0.211386082048379,0,84898.007458876,0.3732850894,227396.58932533,1e-04,"2_42_1",2,42,1,165,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"722","trend",0.00358460788150444,26339.94388786,0.00334996378111989,253.268691229423,0.00330812073186614,26339.94388786,0.00334996378111989,253.268691229423,0.00330812073186614,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69236240738,-0.103883529513091,-0.139740158324775,-0.267277487208968,0.214535265722521,0.249317598149799,0.257444314954364,0.249317598149799,0.211386082048379,0,84898.007458876,0.3732850894,227396.58932533,1e-04,"2_42_1",2,42,1,165,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"723","season",0.0461074395079989,51.7494375351766,6.58159114439375e-06,0.497590745530545,6.49938313845201e-06,51.7494375351766,6.58159114439375e-06,0.497590745530545,6.49938313845201e-06,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69236240738,-0.103883529513091,-0.139740158324775,-0.267277487208968,0.214535265722521,0.249317598149799,0.257444314954364,0.249317598149799,0.211386082048379,0,84898.007458876,0.3732850894,227396.58932533,1e-04,"2_42_1",2,42,1,165,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"724","weekday",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69236240738,-0.103883529513091,-0.139740158324775,-0.267277487208968,0.214535265722521,0.249317598149799,0.257444314954364,0.249317598149799,0.211386082048379,0,84898.007458876,0.3732850894,227396.58932533,1e-04,"2_42_1",2,42,1,165,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"725","holiday",0.0281328844373713,-54.7689421553464,-6.96561744139566e-06,-2.28203925647277,-2.98073217760321e-05,-54.7689421553464,-6.96561744139566e-06,-2.28203925647277,-2.98073217760321e-05,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.69236240738,-0.103883529513091,-0.139740158324775,-0.267277487208968,0.214535265722521,0.249317598149799,0.257444314954364,0.249317598149799,0.211386082048379,0,84898.007458876,0.3732850894,227396.58932533,1e-04,"2_42_1",2,42,1,165,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"726","bounce_rate",-2111.96873428828,-99635.2929931511,-0.0126718046275778,0,0,-99635.2929931511,-0.0126718046275778,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.69236240738,-0.103883529513091,-0.139740158324775,-0.267277487208968,0.214535265722521,0.249317598149799,0.257444314954364,0.249317598149799,0.211386082048379,0,84898.007458876,0.3732850894,227396.58932533,1e-04,"2_42_1",2,42,1,165,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"727","session_duration",2.53183076530049,48049.0336272575,0.00611096679075733,462.009938723629,0.00603463716419396,48049.0336272575,0.00611096679075733,462.009938723629,0.00603463716419396,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69236240738,-0.103883529513091,-0.139740158324775,-0.267277487208968,0.214535265722521,0.249317598149799,0.257444314954364,0.249317598149799,0.211386082048379,0,84898.007458876,0.3732850894,227396.58932533,1e-04,"2_42_1",2,42,1,165,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"728","pages_per_session",135.700120063047,50047.5612804522,0.00636514330997363,481.226550773579,0.00628563886681294,50047.5612804522,0.00636514330997363,481.226550773579,0.00628563886681294,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69236240738,-0.103883529513091,-0.139740158324775,-0.267277487208968,0.214535265722521,0.249317598149799,0.257444314954364,0.249317598149799,0.211386082048379,0,84898.007458876,0.3732850894,227396.58932533,1e-04,"2_42_1",2,42,1,165,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"729","conversion_rate",6269.92232347022,20454.3675958569,0.00260142507909495,196.676611498624,0.00256893172548677,20454.3675958569,0.00260142507909495,196.676611498624,0.00256893172548677,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69236240738,-0.103883529513091,-0.139740158324775,-0.267277487208968,0.214535265722521,0.249317598149799,0.257444314954364,0.249317598149799,0.211386082048379,0,84898.007458876,0.3732850894,227396.58932533,1e-04,"2_42_1",2,42,1,165,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"730","tv_spend",257.610750036423,12732.9904083664,0.00161940575405075,122.432600080446,0.00159917840857602,12732.9904083664,0.00161940575405075,122.432600080446,0.00159917840857602,TRUE,0.454681081787487,0.454681081787487,14622.0533653846,1520693.55,NA,NA,0.425792107243468,0.425792107243468,0.69236240738,-0.103883529513091,-0.139740158324775,-0.267277487208968,0.214535265722521,0.249317598149799,0.257444314954364,0.249317598149799,0.211386082048379,0,84898.007458876,0.3732850894,227396.58932533,1e-04,"2_42_1",2,42,1,165,4,122.432600080446,32334.4124025433,17712.3590371587,0.00837314685024238,0.00837314685024238,119.429411413112,119.429411413112,1,FALSE,0.0208488834075249,0.006573445871475,0,0.0853621898106206,0.500413113199168
"731","digital_spend",100.82551604426,3387.50526029465,0.000430829313025622,32.5721659643716,0.000425447997482305,3387.50526029465,0.000430829313025622,32.5721659643716,0.000425447997482305,TRUE,0.279919317879686,0.279919317879686,9001.90346153846,936197.96,NA,NA,0.113278417466761,0.113278417466761,0.69236240738,-0.103883529513091,-0.139740158324775,-0.267277487208968,0.214535265722521,0.249317598149799,0.257444314954364,0.249317598149799,0.211386082048379,0,84898.007458876,0.3732850894,227396.58932533,1e-04,"2_42_1",2,42,1,165,4,32.5721659643716,10779.6147263767,1777.71126483825,0.00361836428301408,0.00361836428301408,276.367972316763,276.367972316763,1,FALSE,0.00657705775125368,0.0031492756240977,0,0.037473978019193,0.0363751972608307
"732","social_spend",214.082095679685,4769.9155812969,0.000606646866993089,45.8645728970856,0.000599069485148458,4769.9155812969,0.000606646866993089,45.8645728970856,0.000599069485148458,TRUE,0.123629892191629,0.123629892191629,3975.80403846154,413483.62,NA,NA,0.159506317180555,0.159506317180555,0.69236240738,-0.103883529513091,-0.139740158324775,-0.267277487208968,0.214535265722521,0.249317598149799,0.257444314954364,0.249317598149799,0.211386082048379,0,84898.007458876,0.3732850894,227396.58932533,1e-04,"2_42_1",2,42,1,165,4,45.8645728970856,5200.02246706358,1224.21842860204,0.0115359239171237,0.0115359239171237,86.6857312153053,86.6857312153053,1,FALSE,0.0202288358106068,0.00304560273696287,0,0.0501055109870661,0.0702204304023773
"733","search_spend",207.604400294299,4190.83383339143,0.000532998157259693,40.2964791672253,0.000526340691805269,4190.83383339143,0.000532998157259693,40.2964791672253,0.000526340691805269,TRUE,0.0923196134107861,0.0923196134107861,2968.89923076923,308765.52,NA,NA,0.140141782236361,0.140141782236361,0.69236240738,-0.103883529513091,-0.139740158324775,-0.267277487208968,0.214535265722521,0.249317598149799,0.257444314954364,0.249317598149799,0.211386082048379,0,84898.007458876,0.3732850894,227396.58932533,1e-04,"2_42_1",2,42,1,165,4,40.2964791672253,3646.17692779222,677.277697022991,0.0135728686071924,0.0135728686071924,73.6763928791068,73.6763928791068,1,FALSE,0.0276953823041613,0.00314104786983297,0,0.0584575172289423,0.0354895591777369
"734","radio_spend",184.830548908447,4822.9973667947,0.000613397908666217,46.3749746807183,0.000605736202277293,4822.9973667947,0.000613397908666217,46.3749746807183,0.000605736202277293,TRUE,0.0494500947304111,0.0494500947304111,1590.26173076923,165387.22,NA,NA,0.161281375872856,0.161281375872856,0.69236240738,-0.103883529513091,-0.139740158324775,-0.267277487208968,0.214535265722521,0.249317598149799,0.257444314954364,0.249317598149799,0.211386082048379,0,84898.007458876,0.3732850894,227396.58932533,1e-04,"2_42_1",2,42,1,165,4,46.3749746807183,3329.58196280431,1739.32023203507,0.0291618503944543,0.0291618503944543,34.2913767978924,34.2913767978924,1,FALSE,0.0690303370990145,0.0231406382814058,0,0.296139688085649,0.300198386047066
"735","nps_score",800.033705276498,46664.288906134,0.00593485234337619,448.695085635903,0.00586072249149026,46664.288906134,0.00593485234337619,448.695085635903,0.00586072249149026,TRUE,NA,NA,NA,NA,41.3673076923077,41.3673076923077,NA,NA,0.69236240738,-0.103883529513091,-0.139740158324775,-0.267277487208968,0.214535265722521,0.249317598149799,0.257444314954364,0.249317598149799,0.211386082048379,0,84898.007458876,0.3732850894,227396.58932533,1e-04,"2_42_1",2,42,1,165,4,448.695085635903,52.5158331865591,11.1485254942514,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.210795057008747
"736","(Intercept)",72727.774223957,7563688.51929152,0.961920195567562,72727.774223957,0.95244609652443,7563688.51929152,0.961920195567562,72727.774223957,0.95244609652443,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69500448257,-0.134474211425705,-0.165196595620443,-0.290665361932921,0.217487539419989,0.252086513949363,0.259809049124903,0.252086513949363,0.174284078644781,0,110296.410615748,0.4849883622,227396.58932533,1e-04,"2_43_1",2,43,1,169,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"737","trend",0.0239418400267164,175926.278053922,0.0223736130010485,1691.59882744156,0.0221532518666203,175926.278053922,0.0223736130010485,1691.59882744156,0.0221532518666203,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69500448257,-0.134474211425705,-0.165196595620443,-0.290665361932921,0.217487539419989,0.252086513949363,0.259809049124903,0.252086513949363,0.174284078644781,0,110296.410615748,0.4849883622,227396.58932533,1e-04,"2_43_1",2,43,1,169,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"738","season",0.0361716632497423,40.5978568287498,5.16307596230744e-06,0.390364007968748,5.11222403793834e-06,40.5978568287498,5.16307596230744e-06,0.390364007968748,5.11222403793834e-06,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69500448257,-0.134474211425705,-0.165196595620443,-0.290665361932921,0.217487539419989,0.252086513949363,0.259809049124903,0.252086513949363,0.174284078644781,0,110296.410615748,0.4849883622,227396.58932533,1e-04,"2_43_1",2,43,1,169,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"739","weekday",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69500448257,-0.134474211425705,-0.165196595620443,-0.290665361932921,0.217487539419989,0.252086513949363,0.259809049124903,0.252086513949363,0.174284078644781,0,110296.410615748,0.4849883622,227396.58932533,1e-04,"2_43_1",2,43,1,169,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"740","holiday",0.0218718401129917,-42.5799760648846,-5.41515410095607e-06,-1.77416566937019,-2.3234550822025e-05,-42.5799760648846,-5.41515410095607e-06,-1.77416566937019,-2.3234550822025e-05,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.69500448257,-0.134474211425705,-0.165196595620443,-0.290665361932921,0.217487539419989,0.252086513949363,0.259809049124903,0.252086513949363,0.174284078644781,0,110296.410615748,0.4849883622,227396.58932533,1e-04,"2_43_1",2,43,1,169,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"741","bounce_rate",-1660.93932003158,-78357.3038314698,-0.00996517411226955,0,0,-78357.3038314698,-0.00996517411226955,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.69500448257,-0.134474211425705,-0.165196595620443,-0.290665361932921,0.217487539419989,0.252086513949363,0.259809049124903,0.252086513949363,0.174284078644781,0,110296.410615748,0.4849883622,227396.58932533,1e-04,"2_43_1",2,43,1,169,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"742","session_duration",1.98354751266884,37643.725024479,0.0047873810833276,361.958894466145,0.00474022943524946,37643.725024479,0.0047873810833276,361.958894466145,0.00474022943524946,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69500448257,-0.134474211425705,-0.165196595620443,-0.290665361932921,0.217487539419989,0.252086513949363,0.259809049124903,0.252086513949363,0.174284078644781,0,110296.410615748,0.4849883622,227396.58932533,1e-04,"2_43_1",2,43,1,169,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"743","pages_per_session",105.841881778259,39035.5444186397,0.00496438720678325,375.341773256151,0.00491549219833842,39035.5444186397,0.00496438720678325,375.341773256151,0.00491549219833842,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69500448257,-0.134474211425705,-0.165196595620443,-0.290665361932921,0.217487539419989,0.252086513949363,0.259809049124903,0.252086513949363,0.174284078644781,0,110296.410615748,0.4849883622,227396.58932533,1e-04,"2_43_1",2,43,1,169,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"744","conversion_rate",4935.38727932285,16100.7139213349,0.00204762555259726,154.814556935913,0.00202745817553423,16100.7139213349,0.00204762555259726,154.814556935913,0.00202745817553423,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69500448257,-0.134474211425705,-0.165196595620443,-0.290665361932921,0.217487539419989,0.252086513949363,0.259809049124903,0.252086513949363,0.174284078644781,0,110296.410615748,0.4849883622,227396.58932533,1e-04,"2_43_1",2,43,1,169,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"745","tv_spend",242.066902027776,11633.0082384869,0.00147944029308765,111.855848446989,0.00146486905949707,11633.0082384869,0.00147944029308765,111.855848446989,0.00146486905949707,TRUE,0.454681081787487,0.454681081787487,14622.0533653846,1520693.55,NA,NA,0.477046089008123,0.477046089008123,0.69500448257,-0.134474211425705,-0.165196595620443,-0.290665361932921,0.217487539419989,0.252086513949363,0.259809049124903,0.252086513949363,0.174284078644781,0,110296.410615748,0.4849883622,227396.58932533,1e-04,"2_43_1",2,43,1,169,1,111.855848446989,36841.1855086946,22219.1321433099,0.00764980441883696,0.00764980441883696,130.722296316176,130.722296316176,2,FALSE,0.00829715256087065,0.000830405041565328,0.00120125719954623,0.0153609887873459,0.576905893598346
"746","digital_spend",83.7259426161599,3323.82150648302,0.000422710563158846,31.9598221777213,0.000418547222207695,3323.82150648302,0.000422710563158846,31.9598221777213,0.000418547222207695,TRUE,0.279919317879686,0.279919317879686,9001.90346153846,936197.96,NA,NA,0.136303182953394,0.136303182953394,0.69500448257,-0.134474211425705,-0.165196595620443,-0.290665361932921,0.217487539419989,0.252086513949363,0.259809049124903,0.252086513949363,0.174284078644781,0,110296.410615748,0.4849883622,227396.58932533,1e-04,"2_43_1",2,43,1,169,1,31.9598221777213,10674.5862768641,1672.68281532565,0.00355034047124288,0.00355034047124288,281.66312726901,281.66312726901,2,FALSE,0.0027331853687566,0.000208224380247342,0.00096427497813102,0.00451483306335232,0.255790734642876
"747","social_spend",161.831835856516,2721.67842026103,0.000346132370682912,26.1699848102022,0.00034272326005503,2721.67842026103,0.000346132370682912,26.1699848102022,0.00034272326005503,TRUE,0.123629892191629,0.123629892191629,3975.80403846154,413483.62,NA,NA,0.11161051546648,0.11161051546648,0.69500448257,-0.134474211425705,-0.165196595620443,-0.290665361932921,0.217487539419989,0.252086513949363,0.259809049124903,0.252086513949363,0.174284078644781,0,110296.410615748,0.4849883622,227396.58932533,1e-04,"2_43_1",2,43,1,169,1,26.1699848102022,4684.34912846419,708.545090002656,0.00658231254786109,0.00658231254786109,151.922290643119,151.922290643119,2,FALSE,0.0100731875782627,0.00133020989005208,0,0.0214394167257744,0.0230899043580904
"748","search_spend",168.821798875008,3618.02249784423,0.000460125889612936,34.7886778638869,0.000455594039392315,3618.02249784423,0.000460125889612936,34.7886778638869,0.000455594039392315,TRUE,0.0923196134107861,0.0923196134107861,2968.89923076923,308765.52,NA,NA,0.148367769295459,0.148367769295459,0.69500448257,-0.134474211425705,-0.165196595620443,-0.290665361932921,0.217487539419989,0.252086513949363,0.259809049124903,0.252086513949363,0.174284078644781,0,110296.410615748,0.4849883622,227396.58932533,1e-04,"2_43_1",2,43,1,169,1,34.7886778638869,3640.42313386263,671.523903093395,0.0117177024748237,0.0117177024748237,85.3409618607887,85.3409618607887,2,FALSE,0.0148662206363688,0.00158129619903916,0.00135948000825361,0.028323104526953,0.0478734403130315
"749","radio_spend",116.349454947692,3088.97108723642,0.000392843209336088,29.701645069581,0.000388974036518195,3088.97108723642,0.000392843209336088,29.701645069581,0.000388974036518195,TRUE,0.0494500947304111,0.0494500947304111,1590.26173076923,165387.22,NA,NA,0.126672443276545,0.126672443276545,0.69500448257,-0.134474211425705,-0.165196595620443,-0.290665361932921,0.217487539419989,0.252086513949363,0.259809049124903,0.252086513949363,0.174284078644781,0,110296.410615748,0.4849883622,227396.58932533,1e-04,"2_43_1",2,43,1,169,1,29.701645069581,3815.18246826569,2224.92073749646,0.0186772054529753,0.0186772054529753,53.541200396267,53.541200396267,2,FALSE,0.0230553448871028,0.00415777628422685,0,0.0585149136002389,0.320869404842251
"750","nps_score",1725.67161436816,84693.3804879733,0.0107709714532111,814.359427768974,0.0106648865089416,84693.3804879733,0.0107709714532111,814.359427768974,0.0106648865089416,TRUE,NA,NA,NA,NA,41.3673076923077,41.3673076923077,NA,NA,0.69500448257,-0.134474211425705,-0.165196595620443,-0.290665361932921,0.217487539419989,0.252086513949363,0.259809049124903,0.252086513949363,0.174284078644781,0,110296.410615748,0.4849883622,227396.58932533,1e-04,"2_43_1",2,43,1,169,1,814.359427768974,66.0192903009843,24.6519826086766,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.696459855228508
"751","(Intercept)",72164.8397816739,7505143.33729408,0.954516842565012,72164.8397816739,0.943286975696561,7505143.33729408,0.954516842565012,72164.8397816739,0.943286975696561,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69752023646,-0.11104145136167,-0.146273560034249,-0.273599497800578,0.215229698284355,0.250031166206388,0.258085666555966,0.250031166206388,0.248775295968565,0,90693.0719869132,0.3987720332,227396.58932533,1e-04,"2_44_1",2,44,1,173,7,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"752","trend",0.0335477139776697,246510.896853504,0.0313516734255086,2370.29708512984,0.0309828217688678,246510.896853504,0.0313516734255086,2370.29708512984,0.0309828217688678,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69752023646,-0.11104145136167,-0.146273560034249,-0.273599497800578,0.215229698284355,0.250031166206388,0.258085666555966,0.250031166206388,0.248775295968565,0,90693.0719869132,0.3987720332,227396.58932533,1e-04,"2_44_1",2,44,1,173,7,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"753","season",0.0433898229686654,48.6992762413055,6.19365644385038e-06,0.468262271551015,6.12078823011992e-06,48.6992762413055,6.19365644385038e-06,0.468262271551015,6.12078823011992e-06,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69752023646,-0.11104145136167,-0.146273560034249,-0.273599497800578,0.215229698284355,0.250031166206388,0.258085666555966,0.250031166206388,0.248775295968565,0,90693.0719869132,0.3987720332,227396.58932533,1e-04,"2_44_1",2,44,1,173,7,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"754","weekday",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69752023646,-0.11104145136167,-0.146273560034249,-0.273599497800578,0.215229698284355,0.250031166206388,0.258085666555966,0.250031166206388,0.248775295968565,0,90693.0719869132,0.3987720332,227396.58932533,1e-04,"2_44_1",2,44,1,173,7,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"755","holiday",0.0263714990645575,-51.3398869579788,-6.5294937877153e-06,-2.13916195658245,-2.79615893093443e-05,-51.3398869579788,-6.5294937877153e-06,-2.13916195658245,-2.79615893093443e-05,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.69752023646,-0.11104145136167,-0.146273560034249,-0.273599497800578,0.215229698284355,0.250031166206388,0.258085666555966,0.250031166206388,0.248775295968565,0,90693.0719869132,0.3987720332,227396.58932533,1e-04,"2_44_1",2,44,1,173,7,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"756","bounce_rate",-1987.80466855953,-93777.6669462986,-0.0119268025317911,0,0,-93777.6669462986,-0.0119268025317911,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.69752023646,-0.11104145136167,-0.146273560034249,-0.273599497800578,0.215229698284355,0.250031166206388,0.258085666555966,0.250031166206388,0.248775295968565,0,90693.0719869132,0.3987720332,227396.58932533,1e-04,"2_44_1",2,44,1,173,7,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
